1622.9205,235.1082,-1.2968
1623.1587,235.1082,-1.4054
1623.1587,1166.8218,-1.4054
148.0869,-0.0000,307.7657
1623.1587,235.1082,-1.4054
1623.4890,235.1082,-1.5643
1623.1587,1166.8218,-1.4054
269.6884,0.0023,546.9496
1623.1587,1166.8218,-1.4054
1623.4890,235.1082,-1.5643
1623.7457,1166.8218,-1.6948
121.6016,0.0000,239.1838
1623.4890,235.1082,-1.5643
1623.7457,235.1082,-1.6948
1623.7457,1166.8218,-1.6948
149.5982,-0.0000,279.5596
1623.7457,235.1082,-1.6948
1624.0458,235.1082,-1.8554
1623.7457,1166.8218,-1.6948
293.2863,0.0023,534.5525
1623.7457,1166.8218,-1.6948
1624.0458,235.1082,-1.8554
1624.3195,1166.8218,-2.0096
143.6881,0.0000,254.9929
1624.0458,235.1082,-1.8554
1624.3195,235.1082,-2.0096
1624.3195,1166.8218,-2.0096
316.3254,0.0000,521.2455
1624.3195,1166.8218,-2.0096
1624.3195,235.1082,-2.0096
1624.8789,1166.8218,-2.3491
148.9969,0.0023,251.9221
1624.3195,235.1082,-2.0096
1624.5898,235.1082,-2.1695
1624.8789,1166.8218,-2.3491
167.3284,0.0000,269.3235
1624.5898,235.1082,-2.1695
1624.8789,235.1082,-2.3491
1624.8789,1166.8218,-2.3491
338.7629,0.0000,507.0287
1624.8789,1166.8218,-2.3491
1624.8789,235.1082,-2.3491
1625.4231,1166.8218,-2.7127
146.3286,0.0023,224.8533
1624.8789,235.1082,-2.3491
1625.1202,235.1082,-2.5062
1625.4231,1166.8218,-2.7127
192.4342,0.0000,282.1755
1625.1202,235.1082,-2.5062
1625.4231,235.1082,-2.7127
1625.4231,1166.8218,-2.7127
360.5550,0.0000,491.6746
1625.4231,1166.8218,-2.7127
1625.4231,235.1082,-2.7127
1625.9508,1166.8218,-3.0997
141.6442,0.0023,198.5806
1625.4231,235.1082,-2.7127
1625.6362,235.1082,-2.8647
1625.9508,1166.8218,-3.0997
218.9108,0.0000,293.0940
1625.6362,235.1082,-2.8647
1625.9508,235.1082,-3.0997
1625.9508,1166.8218,-3.0997
381.6610,0.0000,475.6380
1625.9508,1166.8218,-3.0997
1625.9508,235.1082,-3.0997
1626.4613,1166.8218,-3.5093
135.0036,0.0022,173.2178
1625.9508,235.1082,-3.0997
1626.1367,235.1082,-3.2446
1626.4613,1166.8218,-3.5093
246.6574,0.0000,302.4202
1626.1367,235.1082,-3.2446
1626.4613,235.1082,-3.5093
1626.4613,1166.8218,-3.5093
402.0404,0.0000,458.3503
1626.4613,1166.8218,-3.5093
1626.4613,235.1082,-3.5093
1626.9532,1166.8218,-3.9408
126.4715,0.0020,148.5374
1626.4613,235.1082,-3.5093
1626.6207,235.1082,-3.6451
1626.9532,1166.8218,-3.9408
275.5689,0.0000,309.8130
1626.6207,235.1082,-3.6451
1626.9532,235.1082,-3.9408
1626.9532,1166.8218,-3.9408
421.6549,0.0000,440.4940
1626.9532,1166.8218,-3.9408
1626.9532,235.1082,-3.9408
1627.4260,1166.8218,-4.3934
116.1203,0.0020,125.3355
1626.9532,235.1082,-3.9408
1627.0878,235.1082,-4.0655
1627.4260,1166.8218,-4.3934
305.5346,0.0000,315.1585
1627.0878,235.1082,-4.0655
1627.4260,235.1082,-4.3934
1627.4260,1166.8218,-4.3934
440.4665,0.0000,421.7278
1627.4260,1166.8218,-4.3934
1627.4260,235.1082,-4.3934
1627.8787,1166.8218,-4.8661
104.0272,0.0017,102.9298
1627.4260,235.1082,-4.3934
1627.5365,235.1082,-4.5050
1627.8787,1166.8218,-4.8661
336.4393,0.0000,318.7980
1627.5365,235.1082,-4.5050
1627.8787,235.1082,-4.8661
1627.8787,1166.8218,-4.8661
458.4396,0.0000,401.9380
1627.8787,1166.8218,-4.8661
1627.8787,235.1082,-4.8661
1628.3101,1166.8218,-5.3582
90.2773,0.0015,82.0026
1627.8787,235.1082,-4.8661
1627.9667,235.1082,-4.9630
1628.3101,1166.8218,-5.3582
368.1624,0.0000,319.9354
1627.9667,235.1082,-4.9630
1628.3101,235.1082,-5.3582
1628.3101,1166.8218,-5.3582
475.5398,0.0000,381.6932
1628.3101,1166.8218,-5.3582
1628.3101,235.1082,-5.3582
1628.7197,1166.8218,-5.8686
74.9600,0.0013,62.5540
1628.3101,235.1082,-5.3582
1628.3772,235.1082,-5.4386
1628.7197,1166.8218,-5.8686
400.5798,0.0000,319.1392
1628.3772,235.1082,-5.4386
1628.7197,235.1082,-5.8686
1628.7197,1166.8218,-5.8686
491.7345,0.0000,360.6523
1628.7197,1166.8218,-5.8686
1628.7197,235.1082,-5.8686
1629.1068,1166.8218,-6.3964
58.1708,0.0010,44.3565
1628.7197,235.1082,-5.8686
1628.7673,235.1082,-5.9310
1629.1068,1166.8218,-6.3964
433.5638,0.0000,316.2958
1628.7673,235.1082,-5.9310
1629.1068,235.1082,-6.3964
1629.1068,1166.8218,-6.3964
506.9945,0.0000,338.7016
1629.1068,1166.8218,-6.3964
1629.1068,235.1082,-6.3964
1629.4703,1166.8218,-6.9405
40.0110,0.0007,27.8650
1629.1068,235.1082,-6.3964
1629.1367,235.1082,-6.4393
1629.4703,1166.8218,-6.9405
466.9835,0.0000,310.8366
1629.1367,235.1082,-6.4393
1629.4703,235.1082,-6.9405
1629.4703,1166.8218,-6.9405
521.2882,0.0000,316.2958
1629.4703,1166.8218,-6.9405
1629.4703,235.1082,-6.9405
1629.8098,1166.8218,-7.5000
20.5837,0.0004,13.0795
1629.4703,235.1082,-6.9405
1629.4844,235.1082,-6.9626
1629.8098,1166.8218,-7.5000
500.7045,0.0000,303.2164
1629.8098,1166.8218,-7.5000
1629.4844,235.1082,-6.9626
1629.8098,235.1082,-7.5000
15.4424,12.0280,15.8601
1671.8796,267.4812,-76.2000
1671.7094,267.6999,-76.2000
1630.9290,226.9198,-5.5667
16.7526,10.3636,15.6555
1671.2329,268.3847,-76.2000
1671.0859,268.6223,-76.2000
1630.3748,227.9114,-5.6863
17.9186,8.6020,15.3117
1670.6819,269.3615,-76.2000
1670.5596,269.6163,-76.2000
1629.9564,229.0133,-5.8732
18.4477,7.6962,15.0942
1670.4435,269.8752,-76.2000
1670.3339,270.1379,-76.2000
1629.7988,229.6034,-5.9916
19.3821,5.8554,14.5709
1670.0435,270.9485,-76.2000
1669.9597,271.2256,-76.2000
1629.5894,230.8557,-6.2767
19.7873,4.9303,14.2707
1669.8824,271.5062,-76.2000
1669.8118,271.7898,-76.2000
1629.5376,231.5162,-6.4432
20.1519,3.9832,13.9344
1669.7477,272.0765,-76.2000
1669.6904,272.3662,-76.2000
1629.5211,232.1975,-6.6251
20.4717,3.0488,13.5796
1669.6396,272.6586,-76.2000
1669.5957,272.9536,-76.2000
1629.5403,232.8986,-6.8220
20.7469,2.1108,13.1968
1669.5585,273.2512,-76.2000
1669.5280,273.5512,-76.2000
1629.5950,233.6185,-7.0338
20.9807,1.1697,12.7884
1669.5043,273.8534,-76.2000
1669.4873,274.1577,-76.2000
1629.6869,234.3694,-7.2643
41.5482,0.9062,24.5112
1629.6869,234.3694,-7.2643
1669.4873,274.1577,-76.2000
1629.8098,235.1082,-7.5000
21.0411,0.6961,12.5478
1669.4873,274.1577,-76.2000
1669.4772,274.4640,-76.2000
1629.8098,235.1082,-7.5000
21.1667,0.2349,12.3563
1629.8098,235.1082,-7.5000
1669.4772,274.4640,-76.2000
1669.4738,274.7721,-76.2000
20.8313,1.6325,12.9673
1669.5043,273.8534,-76.2000
1629.6869,234.3694,-7.2643
1669.5280,273.5512,-76.2000
40.3925,2.6332,24.8413
1629.6869,234.3694,-7.2643
1629.5990,233.6595,-7.0462
1669.5280,273.5512,-76.2000
2.3396,0.2134,1.4740
1669.5280,273.5512,-76.2000
1629.5990,233.6595,-7.0462
1629.5950,233.6185,-7.0338
20.5823,2.5752,13.3678
1669.5585,273.2512,-76.2000
1629.5950,233.6185,-7.0338
1669.5957,272.9536,-76.2000
36.7865,4.0612,23.5843
1629.5950,233.6185,-7.0338
1629.5447,232.9795,-6.8453
1669.5957,272.9536,-76.2000
4.6765,0.6294,3.0634
1669.5957,272.9536,-76.2000
1629.5447,232.9795,-6.8453
1629.5403,232.8986,-6.8220
7.4938,1.3486,5.1051
1629.5211,232.1975,-6.6251
1669.6904,272.3662,-76.2000
1629.5221,232.3256,-6.6603
20.2854,3.5231,13.7437
1669.6396,272.6586,-76.2000
1629.5403,232.8986,-6.8220
1669.6904,272.3662,-76.2000
14.5133,2.1070,9.5977
1629.5403,232.8986,-6.8220
1629.5294,232.6489,-6.7508
1669.6904,272.3662,-76.2000
18.8594,3.1240,12.6927
1669.6904,272.3662,-76.2000
1629.5294,232.6489,-6.7508
1629.5221,232.3256,-6.6603
10.9229,2.5141,7.7579
1629.5376,231.5162,-6.4432
1669.8118,271.7898,-76.2000
1629.5294,231.7006,-6.4914
19.9480,4.4588,14.0892
1669.7477,272.0765,-76.2000
1629.5211,232.1975,-6.6251
1669.8118,271.7898,-76.2000
11.0531,2.1288,7.6122
1629.5211,232.1975,-6.6251
1629.5221,232.0096,-6.5739
1669.8118,271.7898,-76.2000
18.2305,3.8320,12.7386
1669.8118,271.7898,-76.2000
1629.5221,232.0096,-6.5739
1629.5294,231.7006,-6.4914
14.8680,4.1481,10.9790
1629.5894,230.8557,-6.2767
1669.9597,271.2256,-76.2000
1629.5654,231.1037,-6.3380
19.5680,5.3901,14.4075
1669.8824,271.5062,-76.2000
1629.5376,231.5162,-6.4432
1669.9597,271.2256,-76.2000
6.9892,1.6775,5.0050
1629.5376,231.5162,-6.4432
1629.5441,231.3987,-6.4128
1669.9597,271.2256,-76.2000
17.6086,4.5144,12.7739
1669.9597,271.2256,-76.2000
1629.5441,231.3987,-6.4128
1629.5654,231.1037,-6.3380
16.6814,5.4777,12.7937
1629.6285,230.5339,-6.1995
1629.6698,230.2590,-6.1355
1670.1338,270.6747,-76.2000
2.5083,0.8598,1.9446
1629.6698,230.2590,-6.1355
1629.6766,230.2177,-6.1261
1670.1338,270.6747,-76.2000
18.9363,6.7833,14.8492
1670.1338,270.6747,-76.2000
1629.6766,230.2177,-6.1261
1670.2306,270.4045,-76.2000
19.1410,6.3163,14.6957
1670.0435,270.9485,-76.2000
1629.5894,230.8557,-6.2767
1670.1338,270.6747,-76.2000
2.4203,0.7044,1.8045
1629.5894,230.8557,-6.2767
1629.5938,230.8155,-6.2669
1670.1338,270.6747,-76.2000
16.9993,5.1687,12.8004
1670.1338,270.6747,-76.2000
1629.5938,230.8155,-6.2669
1629.6285,230.5339,-6.1995
7.6961,3.0437,6.2006
1629.7988,229.6034,-5.9916
1670.3339,270.1379,-76.2000
1629.7708,229.7283,-6.0180
18.6775,7.2366,14.9594
1670.2306,270.4045,-76.2000
1629.6766,230.2177,-6.1261
1670.3339,270.1379,-76.2000
13.8889,4.9236,10.8633
1629.6766,230.2177,-6.1261
1629.7173,229.9904,-6.0751
1670.3339,270.1379,-76.2000
16.0918,6.0662,12.7935
1670.3339,270.1379,-76.2000
1629.7173,229.9904,-6.0751
1629.7708,229.7283,-6.0180
13.0745,5.9269,10.9705
1629.9564,229.0133,-5.8732
1670.5596,269.6163,-76.2000
1629.8956,229.2227,-5.9139
18.1756,8.1504,15.1972
1670.4435,269.8752,-76.2000
1629.7988,229.6034,-5.9916
1670.5596,269.6163,-76.2000
8.1082,3.3129,6.5954
1629.7988,229.6034,-5.9916
1629.8302,229.4724,-5.9643
1670.5596,269.6163,-76.2000
15.5168,6.6487,12.7983
1670.5596,269.6163,-76.2000
1629.8302,229.4724,-5.9643
1629.8956,229.2227,-5.9139
17.6311,9.0398,15.3963
1670.6819,269.3615,-76.2000
1629.9564,229.0133,-5.8732
1670.8104,269.1108,-76.2000
2.1509,0.9961,1.8174
1629.9564,229.0133,-5.8732
1629.9668,228.9790,-5.8667
1670.8104,269.1108,-76.2000
14.9543,7.1902,12.7870
1670.8104,269.1108,-76.2000
1629.9668,228.9790,-5.8667
1630.0435,228.7412,-5.8227
14.6674,7.4589,12.7748
1630.0435,228.7412,-5.8227
1630.1257,228.5093,-5.7817
1670.8104,269.1108,-76.2000
3.8262,2.0177,3.3740
1630.1257,228.5093,-5.7817
1630.1484,228.4491,-5.7714
1670.8104,269.1108,-76.2000
17.3578,9.4913,15.5014
1670.8104,269.1108,-76.2000
1630.1484,228.4491,-5.7714
1670.9452,268.8643,-76.2000
10.5671,5.6987,9.3913
1630.1484,228.4491,-5.7714
1630.2134,228.2832,-5.7439
1670.9452,268.8643,-76.2000
17.0528,9.9165,15.5702
1670.9452,268.8643,-76.2000
1630.2134,228.2832,-5.7439
1671.0859,268.6223,-76.2000
14.1265,7.9784,12.7630
1630.2134,228.2832,-5.7439
1630.3064,228.0627,-5.7090
1671.0859,268.6223,-76.2000
9.7485,5.7439,8.9447
1671.0859,268.6223,-76.2000
1630.3064,228.0627,-5.7090
1630.3748,227.9114,-5.6863
16.4320,10.7767,15.7069
1671.2329,268.3847,-76.2000
1630.3748,227.9114,-5.6863
1671.3857,268.1517,-76.2000
4.1087,2.4864,3.8086
1630.3748,227.9114,-5.6863
1630.4047,227.8479,-5.6771
1671.3857,268.1517,-76.2000
13.5955,8.4783,12.7458
1671.3857,268.1517,-76.2000
1630.4047,227.8479,-5.6771
1630.5081,227.6385,-5.6482
13.3306,8.7307,12.7372
1630.5081,227.6385,-5.6482
1630.6167,227.4346,-5.6221
1671.3857,268.1517,-76.2000
2.1871,1.4747,2.1141
1630.6167,227.4346,-5.6221
1630.6353,227.4013,-5.6180
1671.3857,268.1517,-76.2000
16.1162,11.2094,15.7764
1671.3857,268.1517,-76.2000
1630.6353,227.4013,-5.6180
1671.5446,267.9234,-76.2000
10.8841,7.4957,10.6119
1630.6353,227.4013,-5.6180
1630.7303,227.2361,-5.5989
1671.5446,267.9234,-76.2000
15.7801,11.6347,15.8275
1671.5446,267.9234,-76.2000
1630.7303,227.2361,-5.5989
1671.7094,267.6999,-76.2000
12.8190,9.2123,12.7204
1630.7303,227.2361,-5.5989
1630.8490,227.0428,-5.5785
1671.7094,267.6999,-76.2000
8.2070,6.1274,8.2761
1671.7094,267.6999,-76.2000
1630.8490,227.0428,-5.5785
1630.9290,226.9198,-5.5667
15.0911,12.4419,15.8940
1671.8796,267.4812,-76.2000
1630.9290,226.9198,-5.5667
1672.0558,267.2676,-76.2000
4.3566,3.3347,4.4415
1630.9290,226.9198,-5.5667
1630.9728,226.8548,-5.5609
1672.0558,267.2676,-76.2000
12.3135,9.6880,12.7040
1672.0558,267.2676,-76.2000
1630.9728,226.8548,-5.5609
1631.1013,226.6721,-5.5461
11.5712,10.4157,12.6947
1631.5171,226.1543,-5.5182
1672.4248,266.8557,-76.2000
1631.3735,226.3218,-5.5248
14.3732,13.2344,15.9388
1672.4248,266.8557,-76.2000
1672.2375,267.0591,-76.2000
1631.3735,226.3218,-5.5248
9.9947,8.6317,10.7542
1631.3735,226.3218,-5.5248
1672.2375,267.0591,-76.2000
1631.2559,226.4677,-5.5325
14.7361,12.8447,15.9238
1672.2375,267.0591,-76.2000
1672.0558,267.2676,-76.2000
1631.2559,226.4677,-5.5325
1.8207,1.5403,1.9405
1631.2559,226.4677,-5.5325
1672.0558,267.2676,-76.2000
1631.2350,226.4944,-5.5341
12.0642,9.9375,12.7029
1672.0558,267.2676,-76.2000
1631.1013,226.6721,-5.5461
1631.2350,226.4944,-5.5341
7.5495,7.0370,8.4215
1631.5171,226.1543,-5.5182
1631.6150,226.0459,-5.5153
1672.4248,266.8557,-76.2000
3.7765,3.6041,4.2612
1631.6150,226.0459,-5.5153
1631.6654,225.9919,-5.5143
1672.4248,266.8557,-76.2000
14.0021,13.6246,15.9505
1672.4248,266.8557,-76.2000
1631.6654,225.9919,-5.5143
1672.6176,266.6576,-76.2000
11.0844,10.8757,12.6787
1631.6654,225.9919,-5.5143
1631.8186,225.8344,-5.5132
1672.6176,266.6576,-76.2000
10.8423,11.1190,12.6794
1631.8186,225.8344,-5.5132
1631.9768,225.6819,-5.5147
1672.6176,266.6576,-76.2000
13.6245,14.0042,15.9516
1672.6176,266.6576,-76.2000
1631.9768,225.6819,-5.5147
1672.8157,266.4648,-76.2000
1.9269,2.0303,2.2847
1631.9768,225.6819,-5.5147
1632.0059,225.6550,-5.5153
1672.8157,266.4648,-76.2000
13.2383,14.3751,15.9426
1672.8157,266.4648,-76.2000
1632.0059,225.6550,-5.5153
1673.0190,266.2776,-76.2000
8.6734,9.3307,10.3949
1632.0059,225.6550,-5.5153
1632.1400,225.5344,-5.5190
1673.0190,266.2776,-76.2000
10.3613,11.5951,12.6764
1632.1400,225.5344,-5.5190
1632.3081,225.3919,-5.5260
1673.0190,266.2776,-76.2000
12.8437,14.7353,15.9230
1673.0190,266.2776,-76.2000
1632.3081,225.3919,-5.5260
1673.2275,266.0958,-76.2000
7.0490,8.1907,8.7986
1632.3081,225.3919,-5.5260
1632.4277,225.2958,-5.5325
1673.2275,266.0958,-76.2000
12.4479,15.1048,15.9076
1673.2275,266.0958,-76.2000
1632.4277,225.2958,-5.5325
1673.4413,265.9197,-76.2000
3.0687,3.6446,3.8761
1632.4277,225.2958,-5.5325
1632.4812,225.2543,-5.5357
1673.4413,265.9197,-76.2000
9.8792,12.0757,12.6757
1632.4812,225.2543,-5.5357
1632.6593,225.1216,-5.5482
1673.4413,265.9197,-76.2000
9.6377,12.3259,12.6807
1632.6593,225.1216,-5.5482
1632.8425,224.9940,-5.5634
1673.4413,265.9197,-76.2000
12.0394,15.4431,15.8672
1673.4413,265.9197,-76.2000
1632.8425,224.9940,-5.5634
1673.6599,265.7492,-76.2000
1.9007,2.5009,2.5413
1632.8425,224.9940,-5.5634
1632.8799,224.9690,-5.5667
1673.6599,265.7492,-76.2000
11.6292,15.7873,15.8289
1673.6599,265.7492,-76.2000
1632.8799,224.9690,-5.5667
1673.8834,265.5846,-76.2000
7.4921,10.0593,10.1335
1632.8799,224.9690,-5.5667
1633.0308,224.8714,-5.5813
1673.8834,265.5846,-76.2000
9.1510,12.8164,12.6828
1633.0308,224.8714,-5.5813
1633.2242,224.7537,-5.6020
1673.8834,265.5846,-76.2000
11.2119,16.1155,15.7777
1673.8834,265.5846,-76.2000
1633.2242,224.7537,-5.6020
1674.1117,265.4258,-76.2000
6.1967,9.0234,8.7873
1633.2242,224.7537,-5.6020
1633.3613,224.6752,-5.6180
1674.1117,265.4258,-76.2000
10.7915,16.4393,15.7217
1674.1117,265.4258,-76.2000
1633.3613,224.6752,-5.6180
1674.3446,265.2729,-76.2000
2.7085,4.0424,3.8978
1633.3613,224.6752,-5.6180
1633.4230,224.6411,-5.6256
1674.3446,265.2729,-76.2000
8.6572,13.3078,12.6815
1633.4230,224.6411,-5.6256
1633.6268,224.5336,-5.6520
1674.3446,265.2729,-76.2000
8.4111,13.5788,12.6959
1633.6268,224.5336,-5.6520
1633.8362,224.4313,-5.6812
1674.3446,265.2729,-76.2000
10.3600,16.7689,15.6630
1674.3446,265.2729,-76.2000
1633.8362,224.4313,-5.6812
1674.5824,265.1260,-76.2000
1.3708,2.2702,2.1021
1633.8362,224.4313,-5.6812
1633.8713,224.4148,-5.6863
1674.5824,265.1260,-76.2000
9.9311,17.0603,15.5835
1674.5824,265.1260,-76.2000
1633.8713,224.4148,-5.6863
1674.8243,264.9851,-76.2000
6.7843,11.5472,10.5839
1633.8713,224.4148,-5.6863
1634.0508,224.3342,-5.7133
1674.8243,264.9851,-76.2000
7.9037,14.0836,12.6942
1634.0508,224.3342,-5.7133
1634.2709,224.2422,-5.7484
1674.8243,264.9851,-76.2000
9.4902,17.3635,15.5042
1674.8243,264.9851,-76.2000
1634.2709,224.2422,-5.7484
1675.0708,264.8504,-76.2000
4.7331,8.7946,7.8103
1634.2709,224.2422,-5.7484
1634.4091,224.1884,-5.7715
1675.0708,264.8504,-76.2000
9.0550,17.6501,15.4182
1675.0708,264.8504,-76.2000
1634.4091,224.1884,-5.7715
1675.3214,264.7219,-76.2000
2.9085,5.5508,4.8842
1634.4091,224.1884,-5.7715
1634.4966,224.1557,-5.7864
1675.3214,264.7219,-76.2000
7.3807,14.6118,12.6973
1634.4966,224.1557,-5.7864
1634.7279,224.0745,-5.8275
1675.3214,264.7219,-76.2000
8.6054,17.9367,15.3242
1675.3214,264.7219,-76.2000
1634.7279,224.0745,-5.8275
1675.5763,264.5996,-76.2000
7.1134,14.8799,12.6978
1634.7279,224.0745,-5.8275
1634.9650,223.9989,-5.8716
1675.5763,264.5996,-76.2000
8.1579,18.2002,15.2178
1675.5763,264.5996,-76.2000
1634.9650,223.9989,-5.8716
1675.8351,264.4836,-76.2000
6.8417,15.1446,12.6939
1634.9650,223.9989,-5.8716
1635.2078,223.9288,-5.9189
1675.8351,264.4836,-76.2000
6.5702,15.4362,12.7053
1635.2078,223.9288,-5.9189
1635.4565,223.8644,-5.9693
1675.8351,264.4836,-76.2000
7.7029,18.4578,15.1042
1675.8351,264.4836,-76.2000
1635.4565,223.8644,-5.9693
1676.0979,264.3739,-76.2000
2.6903,6.5968,5.3619
1635.4565,223.8644,-5.9693
1635.5634,223.8389,-5.9916
1676.0979,264.3739,-76.2000
7.2505,18.7091,14.9878
1676.0979,264.3739,-76.2000
1635.5634,223.8389,-5.9916
1676.3644,264.2706,-76.2000
3.5957,9.1069,7.3341
1635.5634,223.8389,-5.9916
1635.7113,223.8058,-6.0229
1676.3644,264.2706,-76.2000
6.0000,15.9924,12.6972
1635.7113,223.8058,-6.0229
1635.9722,223.7531,-6.0799
1676.3644,264.2706,-76.2000
6.7899,18.9509,14.8617
1676.3644,264.2706,-76.2000
1635.9722,223.7531,-6.0799
1676.6346,264.1738,-76.2000
4.4332,12.5336,9.7958
1635.9722,223.7531,-6.0799
1636.1777,223.7165,-6.1261
1676.6346,264.1738,-76.2000
6.3299,19.1865,14.7319
1676.6346,264.1738,-76.2000
1636.1777,223.7165,-6.1261
1676.9084,264.0835,-76.2000
1.2717,3.7315,2.8888
1636.1777,223.7165,-6.1261
1636.2391,223.7065,-6.1401
1676.9084,264.0835,-76.2000
5.4044,16.5669,12.6851
1636.2391,223.7065,-6.1401
1636.5126,223.6660,-6.2038
1676.9084,264.0835,-76.2000
5.1040,16.8620,12.6821
1636.5126,223.6660,-6.2038
1636.7922,223.6319,-6.2710
1676.9084,264.0835,-76.2000
5.8623,19.3858,14.5771
1676.9084,264.0835,-76.2000
1636.7922,223.6319,-6.2710
1677.1857,263.9996,-76.2000
0.4062,1.4001,1.0429
1636.7922,223.6319,-6.2710
1636.8156,223.6294,-6.2767
1677.1857,263.9996,-76.2000
5.4009,19.6147,14.4428
1677.1857,263.9996,-76.2000
1636.8156,223.6294,-6.2767
1677.4662,263.9224,-76.2000
4.3739,15.7340,11.6094
1636.8156,223.6294,-6.2767
1637.0784,223.6043,-6.3417
1677.4662,263.9224,-76.2000
4.4632,17.4551,12.6544
1637.0784,223.6043,-6.3417
1637.3712,223.5833,-6.4161
1677.4662,263.9224,-76.2000
4.9280,19.7971,14.2753
1677.4662,263.9224,-76.2000
1637.3712,223.5833,-6.4161
1677.7499,263.8518,-76.2000
1.4952,6.2229,4.4560
1637.3712,223.5833,-6.4161
1637.4761,223.5775,-6.4432
1677.7499,263.8518,-76.2000
4.4662,20.0023,14.1269
1677.7499,263.8518,-76.2000
1637.4761,223.5775,-6.4432
1678.0366,263.7878,-76.2000
2.6316,11.5156,8.1682
1637.4761,223.5775,-6.4432
1637.6708,223.5692,-6.4941
1678.0366,263.7878,-76.2000
3.7888,18.0546,12.6111
1637.6708,223.5692,-6.4941
1637.9772,223.5620,-6.5759
1678.0366,263.7878,-76.2000
3.9945,20.1597,13.9457
1678.0366,263.7878,-76.2000
1637.9772,223.5620,-6.5759
1678.3262,263.7304,-76.2000
2.0310,10.5716,7.2761
1637.9772,223.5620,-6.5759
